,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,Unnamed: 14,text
119,en,United States,,,,cryptocoinviz,Sun Dec 31 00:04:03 +0000 2017,0,0,0,False,0,False,,cardano | $ - pump good ! 21.62 % last 24hrs - 'll ! - https : //t.co/ac6tmm88sz
120,en,"Washington, USA",,,,trader_block,Sat Dec 30 23:54:14 +0000 2017,0,0,0,False,0,False,,# bitconnect # cardano # # poe # po.et # xrp # ripple bitconnect day13 profit ( ripple cardano poe po.et charts ) https : //t.co/qwrihrbux0 via @ youtube
121,en,,,,,InsertKABOOM,Sat Dec 30 23:46:51 +0000 2017,0,0,0,False,0,False,,cardano like ’ altcoin
122,en,los angeles,,,,bullygeek,Sat Dec 30 23:41:14 +0000 2017,0,0,0,False,0,False,,# daytrade positions day # xrp # ripple # trx # tron # # cardano # icx # icon
123,en,,,,,RiskPays,Sat Dec 30 23:38:54 +0000 2017,0,0,0,False,0,False,,yeah gota say # cardano n't worth $ 17bn 🤪 offense fools money getting easier part.🤣🤣 top 5 coin . # cryptocurrency # crypto # bitcoin # coinmarketcap # blockchain # bittrex # xrp # ethereum # trading # tradingstrategies # tradingview https : //t.co/v9frbywpg0
124,en,Los Angeles,,,,KashifWasHere,Sat Dec 30 23:32:17 +0000 2017,0,0,0,False,0,False,,cardano break
125,en,United States,,,,thecryptokeepr,Sat Dec 30 23:30:13 +0000 2017,0,0,0,False,0,False,,cardano : ethereum & amp ; neo killer over-price + valued ? / mcafee loses crypto cred / etherdelta ? & gt ; & gt ; @ https : //t.co/p139buk7d1 || # bitcoin # btc # altcoin # crypto $ bitcoin $ btc $ altcoin $ crypto
126,en,"Boulder, Colorado",,,,IOHK_Charles,Sat Dec 30 23:25:21 +0000 2017,4,41,23,False,0,False,,notice n't mention cardano : https : //t.co/hhfai3ql46 feels like getting ron pauled https : //t.co/p6u2krcbuf
127,en,Florida,United States,US,"[[[-80.369507, 26.029537], [-80.369507, 26.126804], [-80.200871, 26.126804], [-80.200871, 26.029537]]]",sleon,Sat Dec 30 23:21:29 +0000 2017,0,0,0,False,0,False,,cardano making stride ! $ # cardano # cryptocurrency
128,en,https://blackbulltradingpost.com,,,,BlackBullTradn,Sat Dec 30 23:15:41 +0000 2017,0,0,0,False,0,False,,going live ! - cardano : ethereum & amp ; neo killer over-price + valued ? / mcafee loses crypto cred / ... https : //t.co/0svigorveg # ether # cryptocurrency # digital # smartcontracts # inblockchainwetrust
129,en,"Las Vegas, NV",,,,crypt0snews,Sat Dec 30 23:15:39 +0000 2017,0,2,4,False,0,False,,going live ! - cardano : ethereum & amp ; neo killer over-price + valued ? / mcafee loses crypto cred / ... https : //t.co/as0hcd43mn
130,en,"New York, NY",,,,ismailjh,Sat Dec 30 23:02:50 +0000 2017,0,1,0,False,0,True,,"welcome innovation blockchain protocol developement . however , ’ puzzling cardano markets 3rd gen ethereum finished . whole space experiment . way early blockchain genetic science . https : //t.co/oqg8xqjmrz"
131,en,"New York, NY",,,,CryptoStBulls,Sat Dec 30 23:00:56 +0000 2017,0,0,4,False,0,False,,"coin day 2 cardano $ decentralized public blockchain fully open source containing smart contract platform advanced features industry seen . ethereum competitor w/a favortable cap/supply ratio . invested ? 1 # cryptobros , yes ."
132,en,MN,,,,niko_robak,Sat Dec 30 22:49:35 +0000 2017,0,0,0,False,0,False,,much better news cardano $ .67 buying $ .02 best life moves
133,en,"Mooresville, NC",,,,gsummers10ASU,Sat Dec 30 22:42:51 +0000 2017,0,0,0,False,0,True,,great sign # cardano # retweeting . moon ! https : //t.co/0yfbqrwtoi
134,en,"Washington, DC",,,,Kevintsan89,Sat Dec 30 22:37:16 +0000 2017,0,0,0,False,0,False,,get cardano train . 's hit 1 ! ! ! 😁😁😁 # cardano # cryptocurrency
135,en,Ocean,,,,CryptoAquarium,Sat Dec 30 22:30:02 +0000 2017,0,0,0,False,0,False,,cardano 17 bill market cap ! ... 👉 https : //t.co/rqdpqtaxz3 source : r/cardano published 19 minutes ago $ $ crypto
136,en,United States,,,,CryptoSilv,Sat Dec 30 22:07:20 +0000 2017,0,0,0,False,0,False,,wow ! $ # 35 % day ! # cardano # coin # tothemoon ? # cryptocurrency # market interesting place right ! # bitcoin go ? # btc going ?
137,en,"Chicago, IL",,,,TradingViewBot,Sat Dec 30 22:05:20 +0000 2017,0,0,0,False,0,False,,cardano ( ada/ btc ) long live pump ? $ adabtc https : //t.co/m1ercozoii
138,en,San Francisco,,,,Cryptoid9,Sat Dec 30 21:59:04 +0000 2017,0,0,0,False,0,False,,"dec 30 livestream - btc , eth , cardano , smartcash - happy hodldays ! : https : //t.co/dc4izpg8n0 via @ youtube"
139,en,https://blackbulltradingpost.com,,,,BlackBullTradn,Sat Dec 30 21:50:35 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” noamlevenson https : //t.co/rnjelsfeej # cardano # ethereum # neo # cryptocurrency # ether # cryptocurrency # digital # smartcontracts # inblockchainwetrust
140,en,"Las Vegas, NV",,,,crypt0snews,Sat Dec 30 21:50:02 +0000 2017,2,10,12,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/7nlf0bo6sb # cardano # ethereum # neo # cryptocurrency
141,en,Las Vegas,,,,trikerjoe702,Sat Dec 30 21:30:51 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/fpb6v2ydie
142,en,The dark side ,,,,VsopVic,Sat Dec 30 21:29:08 +0000 2017,0,0,0,False,0,False,,’ hedging bets cardano ripple . dollar cost averaging ltc
143,en,"New York, USA",,,,daaltcoinguru,Sat Dec 30 21:22:56 +0000 2017,0,1,1,False,0,False,,thoughts ? # xrp # ripple # xvg # verge # cryptotwitter # cryptocurrency # crypto # etn # # cardano # conspiracy # insidertrading https : //t.co/oed2hxtgnr
144,en,USA,,,,usjonny,Sat Dec 30 21:19:41 +0000 2017,0,0,0,False,0,True,,# crypto watch new year # rise $ rise $ 1.29-10.59 % # cardano $ $ 0.68+30.22 % # stellarlumens $ xlm $ 0.346+8.51 % https : //t.co/bno85ghml1
145,en,"Iowa, USA",,,,benaruru,Sat Dec 30 21:15:59 +0000 2017,0,0,0,False,0,False,,educational interview # cardano $ # https : //t.co/txjhi1kksb
146,en,"Fowler, CA",,,,JanSundberg3,Sat Dec 30 21:09:24 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/mldartwlui cardano ( ) $ 5 price target - technical analysis
147,en,"California, USA",United States,US,"[[[-122.035311, 37.193164], [-122.035311, 37.469154], [-121.71215, 37.469154], [-121.71215, 37.193164]]]",ChKashifAli,Sat Dec 30 21:07:16 +0000 2017,0,0,0,False,0,False,,"people investing money cheaper coins . cardano ( ) , stellar might see next bullish run . already 45 % ."
148,en,"Tucson,AZ",,,,Spafloating,Sat Dec 30 21:04:02 +0000 2017,0,0,0,False,0,False,,cardano ( ) 35 % today . time invest cryptocurrency ? https : //t.co/vy5wbnhnsp via @ jawadabbi
149,en,"San Diego, CA",,,,JHustleMuscle,Sat Dec 30 21:01:37 +0000 2017,0,2,0,False,0,False,,well mistake ... bought back $ fun pump rn . funfair making strides today ! thank $ cardano $ xrp ripple keeping portfolio strong
150,en,"Chicago, IL",,,,MogulOfMarkets,Sat Dec 30 20:56:50 +0000 2017,0,1,2,False,0,False,,"$ holding firm $ 1 minimum likely much longer . imo , lots potential room run ! # cardano # cryptocurrencies # crypto $ btc"
151,en,"Aspen, CO",,,,Cryptoreum,Sat Dec 30 20:41:51 +0000 2017,0,0,1,False,0,False,,cardano going crazy buy reaches $ 1 ! ! ! #
152,en,United States,,,,TNSCYD,Sat Dec 30 20:35:17 +0000 2017,0,1,1,False,0,False,,"🎵🎵🎵🎵i wan billionaire freakin ' bad buy things never uh , wan cover forbes magazine smiling next oprah queen🎶🎶🎶🎶 # cardano # cardanomemes # bitcoin # cryptocurrency # crypto # bitcoinlightning # # cardanoada # money # ballin https : //t.co/jsbrwgnhp1"
153,en,,,,,DilemmaBeats,Sat Dec 30 20:33:17 +0000 2017,0,1,0,False,0,False,,"seems like long ago everyone jumped iota , ltc , bch . xrp cardano . 's next ?"
154,en,"Medellin, CO",,,,ckomagan,Sat Dec 30 20:22:35 +0000 2017,0,0,0,False,0,False,,100 % invested cardano $ adabtc going $ 2
155,en,"New York, NY",,,,Bitcoin_NewsBTC,Sat Dec 30 20:20:30 +0000 2017,0,0,0,False,0,False,,cardano price analysis : ada/usd following xrp recent bullish trend https : //t.co/cjvba6adwh # bitcoin # btc # blockchain # news
156,en,,,,,TheQuyMa,Sat Dec 30 20:19:28 +0000 2017,0,0,0,False,0,False,,love cardano . making gains rest portfolio sucks lol # # iohk # cryptonews # cryptocurrency # altcoin # coinmarketcap # binance # bittrex
157,en,"Dallas, TX",,,,iconzfree4life,Sat Dec 30 20:15:03 +0000 2017,0,0,0,False,0,False,,cardano move ! ! # https : //t.co/89defublxd https : //t.co/3wz8js8adz
158,en,Philly,,,,FranklyVigilant,Sat Dec 30 20:05:02 +0000 2017,0,0,0,False,0,False,,good shit ive done month get ripple 98 cents cardano 38 cents could gained shit didnt stupidly invest three ico 's
159,en,"Texas, USA",,,,mrbcrypto9,Sat Dec 30 20:01:44 +0000 2017,1,2,2,False,0,False,,"# cardano $ 17b market cap priced $ 0.70 $ , crossing $ 1 mark soon . entering $ 25b - $ 30b market soon . mark words.👍 # cryptocurrency # crypto # bitcoin # btc # xrp # altcoins"
160,en,"New York, NY",,,,CoinWatcherBot,Sat Dec 30 20:00:43 +0000 2017,2,0,0,False,0,False,,best returns ( 24h ) : 1 . @ _poetproject +94.0 % $ poe 2. experience points +51.4 % $ xp 3. cardano +44.4 % $ # blockchain # altcoins https : //t.co/s1i2w0tq1l
161,en,"Las Vegas, NV",,,,hodlholdy,Sat Dec 30 19:56:53 +0000 2017,0,1,0,False,0,False,,beloved # cardano # making big waves today ! ! baby steps really big moment right ! ! !
162,en,"New York, NY",,,,CryptoStBulls,Sat Dec 30 19:50:27 +0000 2017,0,0,0,False,0,False,,great day cardano $ po.et $ poe . bad day verge $ xvg redd coin $ rdd .
163,en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 19:50:16 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 po.et $ poe : 93.62 % 🚀 experience points $ xp : 50.55 % 🚀 cardano $ : 41.81 % ↘️ triggers $ trig : -18.12 % ↘️ cryptonex $ cnx : -18.34 % ↘️ dent $ dent : -21.06 %
164,en,"Chicago, IL",,,,CryptoThrive,Sat Dec 30 19:47:02 +0000 2017,0,0,0,False,0,False,,"watch 2018 : cardano , verge , dash , spankchain , district0x"
165,en,USA,,,,DetCrypto,Sat Dec 30 19:41:40 +0000 2017,0,0,0,False,0,False,,# cardano # looking lovely . last chance get lever gains !
166,en,atlanta ,,,,eg4pats,Sat Dec 30 19:34:50 +0000 2017,0,1,2,False,0,False,,let ’ go $ 1 ! ! # # cardano https : //t.co/umyjz7kbgv
167,en,"Washington, USA",,,,taithanh1616,Sat Dec 30 19:31:28 +0000 2017,0,0,0,False,0,False,,let ’ go ! welcoming 2018 # ripple # cardano # iota
168,en,"San Francisco, USA",,,,changjieyang,Sat Dec 30 19:01:32 +0000 2017,0,0,0,False,0,False,,“ origin cardano ” posnak https : //t.co/8aqj0lamwz
169,en,"New York, NY",,,,CoinWatcherBot,Sat Dec 30 19:00:35 +0000 2017,2,0,1,False,0,False,,best returns ( 24h ) : 1 . @ _poetproject +88.7 % $ poe 2. experience points +46.8 % $ xp 3. cardano +39.0 % $ # blockchain # altcoins https : //t.co/qpbt5b7qnq
170,en,Cryptocredits Wallet,,,,Cryptocredit,Sat Dec 30 18:50:13 +0000 2017,0,0,0,False,0,False,,"digital currency small caps ( ripple , cardano , iota , stellar ) tear bitcoin settles year mark # bitcoin # btc"
171,en,"Arlington, TX",,,,lmcgee013,Sat Dec 30 18:43:49 +0000 2017,0,0,1,False,0,False,,’ invest 1000 ’ get rich # cryptocurrency need maybe $ 100 ! 1000 ’ would make richer ’ necessary # ripple # xrp # tron # trx # verge # xvg # reddcoin # rdd # cardano #
172,en,Cryptocredits Wallet,,,,Cryptocredit,Sat Dec 30 18:43:18 +0000 2017,0,0,0,False,0,False,,cardano price analysis : ada/usd following xrp recent bullish trend # bitcoin # btc # eth # ltc # bch https : //t.co/lj0qukmqmc
173,en,"Boston, NewYork🗽, Israel ",,,,GS_VCactivist,Sat Dec 30 18:34:30 +0000 2017,0,0,0,False,0,False,,“ cardano : ethereum neo killer overhyped overpriced ? ” @ noamlevenson https : //t.co/tuyttuqlxe
174,en,"New Jersey, USA",United States,US,"[[[-74.574713, 40.907824], [-74.574713, 40.941426], [-74.479589, 40.941426], [-74.479589, 40.907824]]]",JohnCoviello1,Sat Dec 30 17:39:50 +0000 2017,0,0,1,False,0,False,,"vote favorite # cryptocurrency surpass # bitcoin , vote : https : //t.co/y24accdz7f # ripple # xrp # 2 ! # litecoin # bitcoincash # bitcoingold # cryptocurrencies # ethereum # eth # cardano # # bch # ltc # btc # digitalcurrency # iota # dash # money # miota # xem # bitcoincrash"
175,en,New York,,,,MischaLominy,Sat Dec 30 17:25:20 +0000 2017,0,0,2,False,0,False,,cardano $ surpassed $ ltc # 5 spot coinmarketcap . # cardano # ltc # crypto
176,en,San Francisco,,,,Cryptoid9,Sat Dec 30 17:20:26 +0000 2017,0,0,0,False,0,False,,"petrodollar xpd massive pump ! ? ! ? ! diversifying interesteing projects : eos , iota , cardano . https : //t.co/ywyty5ulpu"
177,en,United States,,,,BKScripto,Sat Dec 30 17:18:26 +0000 2017,0,0,0,False,0,False,,pretty big shift happening week $ btc $ xrp $ . # ripple - enterprise real-world solution # cardano - 3rd gen crypto
178,en,"Colorado Springs, CO",,,,Lisajune17,Sat Dec 30 16:54:29 +0000 2017,0,0,0,False,0,False,,checking # cardano charts start day bang . # cryptojunkie # findom # saturdaymorning
179,en,"New Jersey, USA",,,,Rickb1415,Sat Dec 30 16:39:57 +0000 2017,0,0,0,False,0,False,,glad way going sell $ every time coin goes 40 % bittrex disables wallet . keep rising 'm holding long ride # cardano #
180,en,"North Carolina, USA",,,,TheCoinDad,Sat Dec 30 16:30:51 +0000 2017,1,0,0,False,0,False,,"ripple xrp reached half entire market cap bitcoin btc overnight . outrageously amazing ! looks like 2018 going become epic altcoins ripple xrp , verge xvg , lumen stellar xlm , cardano , zclassic zcl , others . # hodl tight folks ."
181,en,"Arlington, TX",,,,EtherMiningCo,Sat Dec 30 16:05:03 +0000 2017,0,0,0,False,0,False,,hottest new coin - forget buying # ripple dumb-money premium . 're watching # cardano nowhere jump # litecoin market cap . cardano unique features claims super smart team . https : //t.co/8siwfw5jyu
182,en,"New York, NY",,,,CoinWatcherBot,Sat Dec 30 16:00:08 +0000 2017,2,1,0,False,0,False,,best returns ( 24h ) : 1. experience points +47.3 % $ xp 2 . @ ripple +33.7 % $ xrp 3. cardano +31.4 % $ # blockchain # altcoins https : //t.co/9z4fhytzel
183,en,NYC,,,,Coinholdings,Sat Dec 30 15:52:16 +0000 2017,0,0,1,False,0,False,,# cardano officially 5th largest # cryptocurrency 30 % gain 24h passing # litecoin $ $ ltc https : //t.co/mvwm8ytuhl
184,en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 15:50:59 +0000 2017,0,0,1,False,0,False,,moving today : 🚀 experience points $ xp : 54.97 % 🚀 ripple $ xrp : 30.79 % 🚀 cardano $ : 27.94 % ↘️ dent $ dent : -23.2 % ↘️ syscoin $ sys : -23.37 % 🙈 byteball bytes $ gbyte : -25.92 %
185,en,NYC,,,,financeguy74,Sat Dec 30 15:43:01 +0000 2017,0,0,0,False,0,False,,# cardano surpassed # litecoin market cap ...
186,en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 14:50:45 +0000 2017,0,0,1,False,0,False,,moving today : 🚀 experience points $ xp : 95.07 % 🚀 cardano $ : 33.43 % 🚀 ripple $ xrp : 27.16 % ↘️ salt $ salt : -22.2 % ↘️ syscoin $ sys : -22.25 % ↘️ byteball bytes $ gbyte : -24.97 %
187,en,New York,,,,pamperfashion,Sat Dec 30 14:21:12 +0000 2017,0,0,0,False,0,False,,icymi : rentberry applies # blockchain technology property rental industry - launches initial # coin offer @ matrixthinker # crowdsale # blockchain # ico # cryptocurrency # bitcoin # ethereum # ripple # litecoin # cardano # verge # stellar # tron # status https : //t.co/8z3gcuwvp3 https : //t.co/y763zotmlf
188,en,New York,,,,pamperfashion,Sat Dec 30 14:21:09 +0000 2017,0,0,0,False,0,False,,icymi : enable business accept 90 # crytocurrency altcoins . reduce credit card fees 2.5 % @ matrixthinker # peercoin # cryptocurrency # bitcoin # bitconnect # bitbean # blackcoin # litecoin # dash # etherclassic # dogecoin # ether # neo https : //t.co/swm21irehm https : //t.co/kqacyb5yfr
189,en,New York,,,,pamperfashion,Sat Dec 30 14:21:07 +0000 2017,0,0,0,False,0,False,,"icymi : bitdegree # cryptocurrency ico powered 29,000,000 active user base @ matrixthinker # crowdsale # blockchain # ico via @ bitdegree_org # cryptocurrency # bitcoin # cardano # verge # ethereum # stellar # tron # status https : //t.co/kcg3so2uxl https : //t.co/e64uy5ti8b"
190,en,Australia,,,,CryptoLizzard,Sat Dec 30 14:04:49 +0000 2017,0,2,1,False,0,False,,cardano # $ ranked # 5 marketcap . next big update 5 days great journey apart : ) https : //t.co/zyhebwbtaj # # cardano # cardanocoin # btc # crypto # cryptonews https : //t.co/1iknlxp2bm
191,en,"Boston, MA",,,,TheLionOfCrypto,Sat Dec 30 13:59:11 +0000 2017,0,1,1,False,0,False,,"’ called every moon shot 2-3x cryptocurrency last month ... .. ripple , stellar cardano , verge ’ heater # poe # ven today . next @ tronfoundation @ officialmcafee"
192,en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 13:50:38 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 experience points $ xp : 79.76 % ↗️ cardano $ : 22.85 % ↗️ ripple $ xrp : 21.33 % ↘️ salt $ salt : -24.0 % ↘️ raiblocks $ xrb : -24.14 % 🙈 byteball bytes $ gbyte : -26.62 %
193,en,"Chicago, IL",,,,TradingViewBot,Sat Dec 30 13:40:31 +0000 2017,0,0,0,False,0,False,,n't eyes cardano ! $ adabtc https : //t.co/sewey4b2ei
194,en,"Illinois, USA",,,,MichaelCMcKee,Sat Dec 30 13:28:09 +0000 2017,0,1,0,False,0,False,,cardano ( ) coin : new coin switzerland great potential ? https : //t.co/wnfv27a16s # bitcoin # crypto https : //t.co/aye3thghaw
195,en,"New Jersey, USA",United States,US,"[[[-74.574713, 40.907824], [-74.574713, 40.941426], [-74.479589, 40.941426], [-74.479589, 40.907824]]]",JohnCoviello1,Sat Dec 30 13:27:22 +0000 2017,0,0,0,False,0,False,,"predicting # bitcoin # cryptocurrency # newyearsday crash year , people lock gains 2018 tax year . # happynewyear https : //t.co/y24accdz7f # litecoin # ethereum # # ripple # bitcoincash # cryptocurrencies # money # crash # newyear # cardano # miota # dash"
196,en,Somerset,,,,jamesnorris2011,Sat Dec 30 13:17:26 +0000 2017,0,0,1,False,0,False,,"# ripple ’ # xrp value need settle soon ; keep eye # cardano ’ # # poe . ’ discard # litecoin , # ltc bounce back due strong hub/development team . ’ money made here.."
197,en,Ocean,,,,CryptoAquarium,Sat Dec 30 13:04:04 +0000 2017,0,0,0,False,0,False,,congrats ! hopefully leads people researching technology cardano ... 👉 https : //t.co/budvgq5fpk source : r/cardano published 2 hours ago $ $ crypto
198,en,"New York, NY",,,,CoinWatcherBot,Sat Dec 30 13:00:47 +0000 2017,2,0,0,False,0,False,,best returns ( 24h ) : 1. experience points +64.5 % $ xp 2 . @ storjproject +30.9 % $ storj 3. cardano +29.3 % $ # blockchain # altcoins https : //t.co/fsjng2fh6p
199,en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 12:50:54 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 experience points $ xp : 70.08 % 🚀 storj $ storj : 31.34 % 🚀 cardano $ : 29.14 % ↘️ byteball bytes $ gbyte : -19.47 % ↘️ nxt $ nxt : -19.82 % 🙈 raiblocks $ xrb : -27.96 %
200,en,Ocean,,,,CryptoAquarium,Sat Dec 30 12:32:03 +0000 2017,0,0,0,False,0,False,,congrats ! hopefully leads people researching technology cardano ... 👉 https : //t.co/budvgq5fpk source : r/cardano published hour ago $ $ crypto
201,en,United States,,,,cryptocoinviz,Sat Dec 30 12:02:04 +0000 2017,0,0,0,False,0,False,,cardano | $ - 'll see 0.8. goodnight ! - https : //t.co/ac6tmm88sz
202,en,Ocean,,,,CryptoAquarium,Sat Dec 30 12:02:03 +0000 2017,0,0,0,False,0,False,,congrats ! hopefully leads people researching technology cardano ... 👉 https : //t.co/budvgq5fpk source : r/cardano published 39 minutes ago $ $ crypto
203,en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 11:50:56 +0000 2017,1,0,2,False,0,False,,moving today : 🚀 cardano $ : 46.67 % 🚀 stellar $ xlm : 39.71 % 🚀 ripple $ xrp : 33.15 % ↘️ syscoin $ sys : -16.06 % ↘️ kucoin shares $ kcs : -19.68 % 🙈 raiblocks $ xrb : -28.06 %
204,en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 10:51:36 +0000 2017,0,0,1,False,0,False,,moving today : 🚀 cardano $ : 46.94 % 🚀 stellar $ xlm : 43.34 % 🚀 ripple $ xrp : 41.46 % ↘️ salt $ salt : -19.58 % ↘️ nxt $ nxt : -20.53 % 🙈 raiblocks $ xrb : -25.98 %
205,en,Ocean,,,,CryptoAquarium,Sat Dec 30 10:32:03 +0000 2017,0,0,0,False,0,False,,ouroboros-r introduced along 69 proper submissions ... 👉 https : //t.co/cvdizav9rv source : r/cardano published 39 minutes ago $ $ crypto
