text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
LIVE: AMA With Charles Hoskinson of Cardano! https://t.co/zvniodeLE5,en,"Las Vegas, NV",,,,crypt0snews,Sun Dec 31 00:51:00 +0000 2017,4,5,13,False,0,False,
I liked a @YouTube video https://t.co/YYsTN1nSLO LIVE: AMA With Charles Hoskinson of Cardano!,en,"Grass Valley, CA",,,,7epless,Sun Dec 31 00:49:03 +0000 2017,0,0,0,False,0,False,
The fact that Cardano is almost 4x the marketcap of $Neo blows my fucking mind,en,"Portland, OR",,,,PortlandCrypto,Sun Dec 31 00:46:56 +0000 2017,0,1,0,False,0,False,
"I liked a @YouTube video https://t.co/0m4rLafTXp Cardano Crushes It, Ripple Stays Steady at #2 and Bitcoin's Dominance Slips",en,"Los Angeles, CA",,,,evankopelson,Sun Dec 31 00:46:27 +0000 2017,0,0,0,False,0,False,
"$ADA decided to break it's flat top, .00005224 was the level, volume coming in to .00005350 now. Run baby run. $XRP #crypto #cryptocurency #cardano #cardanocoin $BTC https://t.co/i28VCF3tDy",en,"Hawaii, USA",,,,skasta_,Sun Dec 31 00:42:51 +0000 2017,0,0,1,False,0,False,
Cardano $ADA new all time high! Last price: 0.00005260 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 31 00:40:28 +0000 2017,0,0,0,False,0,False,
"#Cardano (#ADA) holders - is anyone else having problems syncing the Daedalus wallet to the network today? Mine says it's syncing, but instead of getting closer to 100%, it keeps going backwards, almost as if it can't keep up.",en,"Kansas City, MO",,,,91Jayhawk,Sun Dec 31 00:39:41 +0000 2017,0,1,0,False,0,False,
"I added a video to a @YouTube playlist https://t.co/vy4tk5Wqp2 Price Predictions: Ripple ($XRP), Cardano ($ADA), NEM ($XEM), Stellar",en,"NYC, NY",,,,White_Jae,Sun Dec 31 00:30:51 +0000 2017,0,0,0,False,0,False,
"I liked a @YouTube video https://t.co/vy4tk5Wqp2 Price Predictions: Ripple ($XRP), Cardano ($ADA), NEM ($XEM), Stellar ($XLM), Tron",en,"NYC, NY",,,,White_Jae,Sun Dec 31 00:30:45 +0000 2017,0,0,1,False,0,False,
What does everyone think Cardano's price will reach in 2018 ? @cardanocom,en,"Laguna Niguel, CA",,,,ZKamal23,Sun Dec 31 00:20:12 +0000 2017,0,1,0,False,0,False,
RT! -&gt; Cardano: Ethereum &amp; NEO Killer or Over-Price + Over Valued? / McAfee Loses Crypto Cred / Etherdelta? https://t.co/mpbe2Vgy4r #crypto,en,"Hollywood, USA",,,,Chandra_Trauth,Sun Dec 31 00:11:19 +0000 2017,0,0,0,False,0,False,
Cardano | $ADA - Pump it good! Up 21.62% in the last 24hrs - I'll take it! - https://t.co/Ac6tmM88SZ,en,United States,,,,cryptocoinviz,Sun Dec 31 00:04:03 +0000 2017,0,0,0,False,0,False,
"#Bitconnect #Cardano #ADA #POE #PO.ET #XRP #RIPPLE

Bitconnect day13 profit (Ripple Cardano POE po.et CHARTS) https://t.co/qwriHrBUX0 via @YouTube",en,"Washington, USA",,,,trader_block,Sat Dec 30 23:54:14 +0000 2017,0,0,0,False,0,False,
Cardano is like the alt’s altcoin,en,,,,,InsertKABOOM,Sat Dec 30 23:46:51 +0000 2017,0,0,0,False,0,False,
"My #daytrade positions for the day 
#xrp #ripple
#trx #tron
#ada #Cardano 
#icx #icon",en,los angeles,,,,bullygeek,Sat Dec 30 23:41:14 +0000 2017,0,0,0,False,0,False,
"Yeah I gota say #Cardano ain't worth $17bn 🤪
No offense but fools and their money are getting easier to part.🤣🤣

This is not a top 5 coin. 

#cryptocurrency #crypto #bitcoin #Coinmarketcap #blockchain #Bittrex #XRP #ethereum #trading #TradingStrategies #TradingView https://t.co/V9FrBywpg0",en,,,,,RiskPays,Sat Dec 30 23:38:54 +0000 2017,0,0,0,False,0,False,
Cardano is about to break out,en,Los Angeles,,,,KashifWasHere,Sat Dec 30 23:32:17 +0000 2017,0,0,0,False,0,False,
Cardano: Ethereum &amp; NEO Killer or Over-Price + Over Valued? / McAfee Loses Crypto Cred / Etherdelta? &gt;&gt; @ https://t.co/p139BUk7d1 || #Bitcoin #BTC #Altcoin #Crypto $Bitcoin $BTC $Altcoin $Crypto,en,United States,,,,thecryptokeepr,Sat Dec 30 23:30:13 +0000 2017,0,0,0,False,0,False,
You notice how they didn't mention Cardano: https://t.co/hHFaI3qL46  feels like we are getting Ron Pauled https://t.co/P6u2kRcBuf,en,"Boulder, Colorado",,,,IOHK_Charles,Sat Dec 30 23:25:21 +0000 2017,4,41,23,False,0,False,
Cardano is now making a stride! $ADA #Cardano #cryptocurrency,en,Florida,United States,US,"[[[-80.369507, 26.029537], [-80.369507, 26.126804], [-80.200871, 26.126804], [-80.200871, 26.029537]]]",sleon,Sat Dec 30 23:21:29 +0000 2017,0,0,0,False,0,False,
Going LIVE! - Cardano: Ethereum &amp; NEO Killer or Over-Price + Over Valued? / McAfee Loses Crypto Cred /... https://t.co/0sVigoRvEG #Ether #cryptocurrency #digital #smartcontracts #InBlockchainWeTrust,en,https://blackbulltradingpost.com,,,,BlackBullTradn,Sat Dec 30 23:15:41 +0000 2017,0,0,0,False,0,False,
Going LIVE! - Cardano: Ethereum &amp; NEO Killer or Over-Price + Over Valued? / McAfee Loses Crypto Cred /... https://t.co/as0HCD43mN,en,"Las Vegas, NV",,,,crypt0snews,Sat Dec 30 23:15:39 +0000 2017,0,2,4,False,0,False,
"I welcome innovation in blockchain protocol developement. However, it’s puzzling that Cardano markets itself as 3rd gen when Ethereum is not finished. The whole space is an experiment. Way too early for blockchain genetic science. https://t.co/Oqg8XQjmRZ",en,"New York, NY",,,,ismailjh,Sat Dec 30 23:02:50 +0000 2017,0,1,0,False,0,True,
"COIN OF DAY 2

Cardano $ADA

Decentralized public blockchain that is fully open source containing a smart contract platform with some of the most advanced features the industry has seen. An Ethereum competitor w/a favortable cap/supply ratio.

Invested? 1 of the #CryptoBros, yes.",en,"New York, NY",,,,CryptoStBulls,Sat Dec 30 23:00:56 +0000 2017,0,0,4,False,0,False,
But in other much better news  Cardano is at $.67 so buying at $.02 was one of my best life moves,en,MN,,,,niko_robak,Sat Dec 30 22:49:35 +0000 2017,0,0,0,False,0,False,
Great sign if #Cardano #ADA is retweeting this.  To the moon! https://t.co/0yfbQrwToI,en,"Mooresville, NC",,,,gsummers10ASU,Sat Dec 30 22:42:51 +0000 2017,0,0,0,False,0,True,
Get on the Cardano train. It's about to hit 1 !!! 😁😁😁#cardano #cryptocurrency,en,"Washington, DC",,,,Kevintsan89,Sat Dec 30 22:37:16 +0000 2017,0,0,0,False,0,False,
"Cardano 17 bill market cap!...

👉 https://t.co/rqDPqtAxZ3

Source: r/cardano

Published  19 minutes ago
$ADA $Crypto",en,Ocean,,,,CryptoAquarium,Sat Dec 30 22:30:02 +0000 2017,0,0,0,False,0,False,
Wow! $ADA is #up 35% for the day! #Cardano #Coin #tothemoon? #cryptocurrency #market is at an  interesting place right now!  Where will #bitcoin go? #BTC going up or down?,en,United States,,,,CryptoSilv,Sat Dec 30 22:07:20 +0000 2017,0,0,0,False,0,False,
CARDANO (ADA/ BTC) LONG LIVE THE PUMP?  $ADABTC https://t.co/M1ERcoZoIi,en,"Chicago, IL",,,,TradingViewBot,Sat Dec 30 22:05:20 +0000 2017,0,0,0,False,0,False,
"Dec 30 LiveStream - BTC, ETH, CARDANO, SMARTCASH - Happy HODLdays!: https://t.co/Dc4Izpg8n0 via @YouTube",en,San Francisco,,,,Cryptoid9,Sat Dec 30 21:59:04 +0000 2017,0,0,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by noamlevenson https://t.co/rNJeLsFeEj #cardano #ethereum #neo #cryptocurrency #Ether #cryptocurrency #digital #smartcontracts #InBlockchainWeTrust,en,https://blackbulltradingpost.com,,,,BlackBullTradn,Sat Dec 30 21:50:35 +0000 2017,0,0,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/7Nlf0BO6sb #cardano #ethereum #neo #cryptocurrency,en,"Las Vegas, NV",,,,crypt0snews,Sat Dec 30 21:50:02 +0000 2017,2,10,12,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/FpB6V2YDIE,en,Las Vegas,,,,trikerjoe702,Sat Dec 30 21:30:51 +0000 2017,0,0,0,False,0,False,
I’m hedging bets on cardano and ripple. Dollar cost averaging on LTC,en,The dark side ,,,,VsopVic,Sat Dec 30 21:29:08 +0000 2017,0,0,0,False,0,False,
THOUGHTS? #xrp #ripple #xvg #verge #cryptotwitter #cryptocurrency #crypto #ETN #ada #cardano #conspiracy #INSIDERTRADING https://t.co/oed2hxTGNR,en,"New York, USA",,,,daaltcoinguru,Sat Dec 30 21:22:56 +0000 2017,0,1,1,False,0,False,
"#Crypto watch into the new year
#Rise $RISE  $1.29-10.59 %
#Cardano  $ADA $ 0.68+30.22 %
#Stellarlumens $XLM $ 0.346+8.51 % https://t.co/BNO85GhML1",en,USA,,,,usjonny,Sat Dec 30 21:19:41 +0000 2017,0,0,0,False,0,True,
"This is a very educational interview on #Cardano
$ADA #ADA

https://t.co/tXjHi1kksB",en,"Iowa, USA",,,,benaruru,Sat Dec 30 21:15:59 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/mLDARTWLuI CARDANO (ADA) $5 PRICE TARGET - TECHNICAL ANALYSIS,en,"Fowler, CA",,,,JanSundberg3,Sat Dec 30 21:09:24 +0000 2017,0,0,0,False,0,False,
"People are investing money in cheaper coins. Cardano (ADA), NEM and Stellar might see next bullish run.  ADA is already up 45%.",en,"California, USA",United States,US,"[[[-122.035311, 37.193164], [-122.035311, 37.469154], [-121.71215, 37.469154], [-121.71215, 37.193164]]]",ChKashifAli,Sat Dec 30 21:07:16 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) Is Up 35% Today. Is It Time to Invest in this Cryptocurrency? https://t.co/VY5wbNhNsp via @jawadabbi,en,"Tucson,AZ",,,,Spafloating,Sat Dec 30 21:04:02 +0000 2017,0,0,0,False,0,False,
Well that was mistake... bought back into the $FUN pump rn. Funfair making those strides today! Thank you $ADA Cardano and $XRP Ripple for keeping my portfolio strong,en,"San Diego, CA",,,,JHustleMuscle,Sat Dec 30 21:01:37 +0000 2017,0,2,0,False,0,False,
"$ADA I am holding firm till $1 minimum but likely MUCH longer. IMO, lots of potential and room to run! #Cardano #CryptoCurrencies #Crypto $BTC",en,"Chicago, IL",,,,MogulOfMarkets,Sat Dec 30 20:56:50 +0000 2017,0,1,2,False,0,False,
Cardano going crazy buy before it reaches $1!!! #ADA,en,"Aspen, CO",,,,Cryptoreum,Sat Dec 30 20:41:51 +0000 2017,0,0,1,False,0,False,
"🎵🎵🎵🎵I wanna be a billionaire so freakin' bad
Buy all of the things I never had
Uh, I wanna be on the cover of Forbes magazine
Smiling next to Oprah and the Queen🎶🎶🎶🎶 #Cardano #CardanoMemes #Bitcoin #Cryptocurrency #Crypto #BitcoinLightning #ADA #CardanoADA #Money #Ballin https://t.co/JsbRwGNhp1",en,United States,,,,TNSCYD,Sat Dec 30 20:35:17 +0000 2017,0,1,1,False,0,False,
"seems like so long ago everyone jumped from IOTA, to LTC, to BCH. now XRP and Cardano. What's next?",en,,,,,DilemmaBeats,Sat Dec 30 20:33:17 +0000 2017,0,1,0,False,0,False,
100% invested in Cardano $ADABTC going to $2,en,"Medellin, CO",,,,ckomagan,Sat Dec 30 20:22:35 +0000 2017,0,0,0,False,0,False,
Cardano Price Analysis: ADA/USD Following XRP Recent Bullish Trend https://t.co/CjVbA6ADWH #Bitcoin #BTC #BlockChain #News,en,"New York, NY",,,,Bitcoin_NewsBTC,Sat Dec 30 20:20:30 +0000 2017,0,0,0,False,0,False,
I love you Cardano. Making gains while rest of my portfolio sucks lol #ada #iohk #CryptoNews #Cryptocurrency #altcoin #coinmarketcap #binance #bittrex,en,,,,,TheQuyMa,Sat Dec 30 20:19:28 +0000 2017,0,0,0,False,0,False,
"Cardano is on the move!! #ADA 
https://t.co/89DEFuBLxd https://t.co/3wZ8js8ADz",en,"Dallas, TX",,,,iconzfree4life,Sat Dec 30 20:15:03 +0000 2017,0,0,0,False,0,False,
the only good shit ive done this month is get ripple at 98 cents and cardano at 38 cents and i could have gained a shit ton more if i just didnt stupidly invest in those three ico's,en,Philly,,,,FranklyVigilant,Sat Dec 30 20:05:02 +0000 2017,0,0,0,False,0,False,
"#Cardano is at $17B market cap and is priced at $0.70 $ADA, Its will be crossing the $1 mark soon. Should be entering the $25B - $30B market soon. Mark my words.👍
#cryptocurrency #crypto #bitcoin #btc #xrp #altcoins",en,"Texas, USA",,,,mrbcrypto9,Sat Dec 30 20:01:44 +0000 2017,1,2,2,False,0,False,
"Best returns (24h):
1. @_poetproject +94.0% $POE
2. Experience Points +51.4% $XP
3. Cardano +44.4% $ADA
#blockchain #altcoins https://t.co/s1I2W0TQ1L",en,"New York, NY",,,,CoinWatcherBot,Sat Dec 30 20:00:43 +0000 2017,2,0,0,False,0,False,
My beloved #Cardano #ADA is making big waves today!! I was there during the baby steps so this is a really big moment right now!!!,en,"Las Vegas, NV",,,,hodlholdy,Sat Dec 30 19:56:53 +0000 2017,0,1,0,False,0,False,
"Great day for Cardano $ADA and Po.et $POE.

Bad day for Verge $XVG and Redd Coin $RDD.",en,"New York, NY",,,,CryptoStBulls,Sat Dec 30 19:50:27 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Po.et $POE: 93.62%
🚀 Experience Points $XP: 50.55%
🚀 Cardano $ADA: 41.81%
↘️ Triggers $TRIG: -18.12%
↘️ Cryptonex $CNX: -18.34%
↘️ Dent $DENT: -21.06%",en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 19:50:16 +0000 2017,0,0,0,False,0,False,
"To watch for 2018: Cardano, Verge, Dash, SpankChain, district0x",en,"Chicago, IL",,,,CryptoThrive,Sat Dec 30 19:47:02 +0000 2017,0,0,0,False,0,False,
#Cardano #ada looking lovely. Last chance to get in before lever gains!,en,USA,,,,DetCrypto,Sat Dec 30 19:41:40 +0000 2017,0,0,0,False,0,False,
Let’s go $1!!  #ADA #cardano https://t.co/umYJz7KbGV,en,atlanta ,,,,eg4pats,Sat Dec 30 19:34:50 +0000 2017,0,1,2,False,0,False,
Let’s go! Welcoming 2018 with #Ripple  #Cardano #IOTA,en,"Washington, USA",,,,taithanh1616,Sat Dec 30 19:31:28 +0000 2017,0,0,0,False,0,False,
“On the Origin of Cardano” by Ed Posnak https://t.co/8aqJ0LamwZ,en,"San Francisco, USA",,,,changjieyang,Sat Dec 30 19:01:32 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. @_poetproject +88.7% $POE
2. Experience Points +46.8% $XP
3. Cardano +39.0% $ADA
#blockchain #altcoins https://t.co/Qpbt5b7Qnq",en,"New York, NY",,,,CoinWatcherBot,Sat Dec 30 19:00:35 +0000 2017,2,0,1,False,0,False,
"Digital Currency Small Caps (Ripple, Cardano, IOTA, NEM and Stellar) on a Tear as Bitcoin Settles in for Year End Mark #Bitcoin #BTC",en,Cryptocredits Wallet,,,,Cryptocredit,Sat Dec 30 18:50:13 +0000 2017,0,0,0,False,0,False,
You don’t have to invest 1000’s to get rich in #cryptocurrency all you need is MAYBE $100! 1000’s would make you richer but it’s not necessary #ripple #xrp #tron #trx #verge #xvg #reddcoin #rdd #cardano #ada,en,"Arlington, TX",,,,lmcgee013,Sat Dec 30 18:43:49 +0000 2017,0,0,1,False,0,False,
Cardano Price Analysis: ADA/USD Following XRP Recent Bullish Trend #Bitcoin #BTC #ETH #LTC #BCH https://t.co/LJ0QuKmqMc,en,Cryptocredits Wallet,,,,Cryptocredit,Sat Dec 30 18:43:18 +0000 2017,0,0,0,False,0,False,
“Cardano: Ethereum and NEO Killer or Overhyped and Overpriced?” by @noamlevenson https://t.co/TUyTtUQLXE,en,"Boston, NewYork🗽, Israel ",,,,GS_VCactivist,Sat Dec 30 18:34:30 +0000 2017,0,0,0,False,0,False,
"VOTE for your favorite #cryptocurrency to surpass #Bitcoin, Vote at:  https://t.co/Y24acCDZ7f #Ripple #XRP is now #2! #Litecoin #BitcoinCash #BitcoinGold #cryptocurrencies #Ethereum #ETH #Cardano #ADA #BCH #LTC #BTC #digitalcurrency #IOTA #DASH #money #MIOTA #XEM #bitcoincrash",en,"New Jersey, USA",United States,US,"[[[-74.574713, 40.907824], [-74.574713, 40.941426], [-74.479589, 40.941426], [-74.479589, 40.907824]]]",JohnCoviello1,Sat Dec 30 17:39:50 +0000 2017,0,0,1,False,0,False,
Cardano $ADA surpassed $LTC to take the #5 spot on coinmarketcap. #Cardano #LTC #crypto,en,New York,,,,MischaLominy,Sat Dec 30 17:25:20 +0000 2017,0,0,2,False,0,False,
"PetroDollar XPD MASSIVE PUMP!?!?! Diversifying in interesteing projects: EOS, IOTA, CARDANO or ADA.
https://t.co/yWYty5ULPu",en,San Francisco,,,,Cryptoid9,Sat Dec 30 17:20:26 +0000 2017,0,0,0,False,0,False,
"Pretty big shift happening this week from $BTC to $XRP and $ADA. 
#Ripple - enterprise real-world solution 
#Cardano - 3rd gen crypto",en,United States,,,,BKScripto,Sat Dec 30 17:18:26 +0000 2017,0,0,0,False,0,False,
Checking #Cardano charts to start the day off with a bang. #Cryptojunkie #findom #SaturdayMorning,en,"Colorado Springs, CO",,,,Lisajune17,Sat Dec 30 16:54:29 +0000 2017,0,0,0,False,0,False,
Glad Im in no way going to sell my $ADA but every time that coin goes over 40% Bittrex disables my wallet. Keep on rising I'm holding for the long ride with #Cardano #ADA,en,"New Jersey, USA",,,,Rickb1415,Sat Dec 30 16:39:57 +0000 2017,0,0,0,False,0,False,
"Ripple XRP has reached HALF of the entire market cap of Bitcoin BTC overnight. That is just outrageously amazing! Looks like 2018 is going to become epic for altcoins such as Ripple XRP, Verge XVG, Lumen Stellar XLM, Cardano ADA, Zclassic ZCL, and others. #HODL tight folks.",en,"North Carolina, USA",,,,TheCoinDad,Sat Dec 30 16:30:51 +0000 2017,1,0,0,False,0,False,
HOTTEST NEW COIN - Forget buying #Ripple at a dumb-money premium.  We're watching #Cardano which has come from nowhere to jump above #Litecoin in market cap. Cardano has some unique features and claims to have a super smart team. https://t.co/8Siwfw5Jyu,en,"Arlington, TX",,,,EtherMiningCo,Sat Dec 30 16:05:03 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Experience Points +47.3% $XP
2. @Ripple +33.7% $XRP
3. Cardano +31.4% $ADA
#blockchain #altcoins https://t.co/9z4FHyTZeL",en,"New York, NY",,,,CoinWatcherBot,Sat Dec 30 16:00:08 +0000 2017,2,1,0,False,0,False,
"#Cardano now officially the 5th largest #cryptocurrency with 30% gain in 24h passing #Litecoin $ADA $LTC

https://t.co/mvWm8ytUhL",en,NYC,,,,Coinholdings,Sat Dec 30 15:52:16 +0000 2017,0,0,1,False,0,False,
"Moving today: 
🚀 Experience Points $XP: 54.97%
🚀 Ripple $XRP: 30.79%
🚀 Cardano $ADA: 27.94%
↘️ Dent $DENT: -23.2%
↘️ Syscoin $SYS: -23.37%
🙈 Byteball Bytes $GBYTE: -25.92%",en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 15:50:59 +0000 2017,0,0,1,False,0,False,
So #Cardano has surpassed #Litecoin in market cap...,en,NYC,,,,financeguy74,Sat Dec 30 15:43:01 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Experience Points $XP: 95.07%
🚀 Cardano $ADA: 33.43%
🚀 Ripple $XRP: 27.16%
↘️ SALT $SALT: -22.2%
↘️ Syscoin $SYS: -22.25%
↘️ Byteball Bytes $GBYTE: -24.97%",en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 14:50:45 +0000 2017,0,0,1,False,0,False,
ICYMI: Rentberry Applies #Blockchain Technology To Property Rental Industry - Launches Initial #Coin Offer @matrixthinker #crowdsale #blockchain #ICO #cryptocurrency #bitcoin #Ethereum #ripple #litecoin #cardano #verge #stellar #tron #status https://t.co/8Z3gCUwVp3 https://t.co/Y763zotmlf,en,New York,,,,pamperfashion,Sat Dec 30 14:21:12 +0000 2017,0,0,0,False,0,False,
ICYMI: Enable Your Business To Accept Over 90 #Crytocurrency Altcoins. Reduce Credit Card Fees Up To 2.5% @matrixthinker #peercoin #cryptocurrency #bitcoin #bitconnect #bitbean #blackcoin #litecoin #dash #etherclassic #dogecoin #ether #neo https://t.co/sWM21iREhM https://t.co/kqaCyb5YFr,en,New York,,,,pamperfashion,Sat Dec 30 14:21:09 +0000 2017,0,0,0,False,0,False,
"ICYMI: BitDegree Is The Only #CryptoCurrency ICO Powered By 29,000,000 Active User Base @matrixthinker #crowdsale #blockchain #ICO via @bitdegree_org #cryptocurrency #bitcoin #cardano #verge #Ethereum #stellar #tron #status https://t.co/kCg3SO2UXl https://t.co/E64uY5ti8B",en,New York,,,,pamperfashion,Sat Dec 30 14:21:07 +0000 2017,0,0,0,False,0,False,
"Cardano #ADA $ADA is now ranked #5 for Marketcap.

With the next big update in 5 days this is a great journey to be apart of :) 
https://t.co/zyHEBwbtaJ

#ADA #Cardano #CardanoCoin #BTC #Crypto #CryptoNews https://t.co/1iknLXp2bM",en,Australia,,,,CryptoLizzard,Sat Dec 30 14:04:49 +0000 2017,0,2,1,False,0,False,
"I’ve called every moon shot 2-3x Cryptocurrency in the last month..... ripple, stellar and cardano, verge and more I’m on a heater #POE #VEN today. 
Next up @Tronfoundation @officialmcafee",en,"Boston, MA",,,,TheLionOfCrypto,Sat Dec 30 13:59:11 +0000 2017,0,1,1,False,0,False,
"Moving today: 
🚀 Experience Points $XP: 79.76%
↗️ Cardano $ADA: 22.85%
↗️ Ripple $XRP: 21.33%
↘️ SALT $SALT: -24.0%
↘️ RaiBlocks $XRB: -24.14%
🙈 Byteball Bytes $GBYTE: -26.62%",en,"San Francisco, CA",,,,GetCoinAlerts,Sat Dec 30 13:50:38 +0000 2017,0,0,0,False,0,False,
Don't take your eyes off from Cardano! $ADABTC https://t.co/SeWey4B2ei,en,"Chicago, IL",,,,TradingViewBot,Sat Dec 30 13:40:31 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) Coin: A new Coin from Switzerland with great potential? https://t.co/wnfv27A16s #bitcoin #crypto https://t.co/aye3ThGHAw,en,"Illinois, USA",,,,MichaelCMcKee,Sat Dec 30 13:28:09 +0000 2017,0,1,0,False,0,False,
"I am predicting a #Bitcoin #cryptocurrency #NewYearsDay crash this year, because people will lock in gains in the 2018 tax year.  #HappyNewYear  https://t.co/Y24acCDZ7f #Litecoin #ethereum #ADA #Ripple #BitcoinCash #cryptocurrencies #money #crash #NewYear #Cardano #MIOTA #DASH",en,"New Jersey, USA",United States,US,"[[[-74.574713, 40.907824], [-74.574713, 40.941426], [-74.479589, 40.941426], [-74.479589, 40.907824]]]",JohnCoviello1,Sat Dec 30 13:27:22 +0000 2017,0,0,0,False,0,False,
