lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,Unnamed: 14
en,United States,,,,mogocrm,Sun Nov 01 21:42:55 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,arbitragebot,Sun Nov 01 21:30:01 +0000 2020,0,0,0,False,0,False,
en,"Bedford, TX",,,,LiquidityL,Sun Nov 01 21:24:02 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sun Nov 01 21:21:57 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,Artz_Pool,Sun Nov 01 20:55:08 +0000 2020,0,0,0,False,0,False,
en,"New York, USA",,,,bitcointe,Sun Nov 01 19:39:24 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,cryptoclickio,Sun Nov 01 19:15:49 +0000 2020,0,0,0,False,0,False,
en,"Las Vegas, NV",,,,BlockchainRon,Sun Nov 01 18:45:38 +0000 2020,0,0,0,False,0,False,
en,,,,,DMNDMINE,Sun Nov 01 17:53:40 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sun Nov 01 17:45:28 +0000 2020,0,0,0,False,0,False,
en,"Hawaii, USA",,,,CardanoEffect,Sun Nov 01 17:39:45 +0000 2020,2,1,3,False,0,False,
en,USA,,,,webnowcompany,Sun Nov 01 16:47:18 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sun Nov 01 16:47:16 +0000 2020,0,0,0,False,0,False,
en,Ogden Utah,,,,invisionthis,Sun Nov 01 16:39:25 +0000 2020,0,0,0,False,0,True,
en,United States,,,,TobiasFancee,Sun Nov 01 16:36:16 +0000 2020,0,0,2,False,0,True,
en,Earth,,,,TheCryptoviser,Sun Nov 01 16:28:05 +0000 2020,0,0,0,False,0,True,
en,"Orange County, California",,,,LunarCRUSH,Sun Nov 01 16:09:27 +0000 2020,7,8,34,False,0,False,
en,"Manhattan, NY",,,,all_cardano,Sun Nov 01 15:59:10 +0000 2020,0,0,0,False,0,False,
en,USA,,,,Dr_shwetaPHD,Sun Nov 01 15:54:05 +0000 2020,1,3,5,False,0,False,
en,United States,,,,aztrevor,Sun Nov 01 15:40:34 +0000 2020,0,0,0,False,0,False,
en,United States,,,,RuLooking4This2,Sun Nov 01 15:36:41 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Sun Nov 01 15:32:46 +0000 2020,1,3,2,False,0,False,
en,"Moon, PA",,,,KingCardano,Sun Nov 01 15:29:19 +0000 2020,1,21,24,False,0,False,
en,United States,,,,RuLooking4This2,Sun Nov 01 15:22:32 +0000 2020,0,0,0,False,0,False,
en,"New York, USA",,,,Utoday_en,Sun Nov 01 15:20:02 +0000 2020,0,0,0,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Sun Nov 01 15:00:34 +0000 2020,3,2,55,False,0,False,
en,Illinois,,,,JosephA44563671,Sun Nov 01 14:56:46 +0000 2020,0,0,0,False,0,False,
en,Earth,,,,TheCryptoviser,Sun Nov 01 14:54:37 +0000 2020,1,0,3,False,0,False,
en,United States,,,,RuLooking4This2,Sun Nov 01 14:50:24 +0000 2020,0,0,0,False,0,False,
en,World Wide Web,,,,RssBit,Sun Nov 01 14:44:06 +0000 2020,0,0,0,False,0,False,
en,United States,,,,THEAnnette,Sun Nov 01 14:28:21 +0000 2020,0,0,1,False,0,True,
en,"Atlanta, GA",,,,desota,Sun Nov 01 14:01:55 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Sun Nov 01 11:49:39 +0000 2020,1,1,3,False,0,False,
en,United States,,,,fintechnewshub,Sun Nov 01 11:33:57 +0000 2020,0,0,1,False,0,False,
en,USA,,,,webnowcompany,Sun Nov 01 09:44:46 +0000 2020,0,0,0,False,0,False,
en,World Wide Web,,,,RssBit,Sun Nov 01 07:41:19 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sun Nov 01 07:15:57 +0000 2020,0,0,0,False,0,False,
en,"Brooklyn, NY",,,,thecryptorep,Sun Nov 01 05:47:05 +0000 2020,0,0,0,False,0,False,
en,Planet Earth ,,,,TheCrypticWolf1,Sun Nov 01 05:45:56 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,BTCstJournal,Sun Nov 01 04:47:21 +0000 2020,0,0,0,False,0,False,
en,"Austin, TX.",,,,EurekaJohn1,Sun Nov 01 04:32:09 +0000 2020,0,1,0,False,0,False,
en,USA,,,,webnowcompany,Sun Nov 01 04:15:47 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Sun Nov 01 04:02:07 +0000 2020,0,0,0,False,0,False,
en,United States,,,,CryptominingU,Sun Nov 01 03:00:15 +0000 2020,0,0,0,False,0,False,
en,"Huntington Beach, CA",,,,CCGcryptonews,Sun Nov 01 02:35:14 +0000 2020,0,0,0,False,0,False,
en,Usa,,,,SmartMoneyM,Sun Nov 01 02:10:02 +0000 2020,0,0,0,False,0,False,
en,"California, USA",,,,kamehameclubb,Sun Nov 01 00:45:00 +0000 2020,0,1,1,False,0,True,
en,"Orlando, FL",,,,DJWarrenYoung,Sun Nov 01 00:14:37 +0000 2020,0,0,0,False,0,False,
en,United States,,,,United_Stakes,Sun Nov 01 00:00:01 +0000 2020,3,4,4,False,0,False,
en,United States,,,,fintechnewshub,Sat Oct 31 23:33:57 +0000 2020,0,0,1,False,0,False,
en,"Hawaii, USA",,,,CardanoEffect,Sat Oct 31 22:13:59 +0000 2020,0,2,5,False,0,False,
en,"Atlanta, GA",,,,desota,Sat Oct 31 22:02:30 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,GenZod7,Sat Oct 31 21:57:58 +0000 2020,0,0,1,False,0,True,
en,USA,,,,webnowcompany,Sat Oct 31 21:51:20 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 21:51:20 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 21:51:19 +0000 2020,0,0,0,False,0,False,
en,USA,,,,Dr_shwetaPHD,Sat Oct 31 21:22:58 +0000 2020,0,4,5,False,0,True,
en,"Los Angeles, CA",,,,Artz_Pool,Sat Oct 31 21:05:29 +0000 2020,0,0,0,False,0,False,
en,New York,,,,JesseComedy,Sat Oct 31 20:11:36 +0000 2020,0,0,0,False,0,True,
en,,,,,Madror7,Sat Oct 31 19:23:33 +0000 2020,0,0,0,False,0,False,
en,"Cullman, AL",,,,SingingZumbaGir,Sat Oct 31 19:08:58 +0000 2020,0,0,0,False,0,True,
en,USA,,,,tron_age,Sat Oct 31 18:57:09 +0000 2020,0,0,0,False,0,False,
en,USA,,,,MMCAnchor,Sat Oct 31 18:45:32 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,donf126,Sat Oct 31 18:18:03 +0000 2020,0,0,0,False,0,False,
en,USA - Midwest,,,,MedicaliPhone,Sat Oct 31 18:15:32 +0000 2020,0,0,0,False,0,False,
en,"Orlando, FL",,,,TextingBase,Sat Oct 31 18:09:48 +0000 2020,0,0,0,False,0,False,
en,"Jacksonville, FL",,,,TheDealersDen,Sat Oct 31 17:52:40 +0000 2020,0,0,1,False,0,False,
en,,,,,Swag_Stakepool,Sat Oct 31 17:21:47 +0000 2020,0,0,0,False,0,True,
en,"Albuquerque, NM, USA",,,,viperstakepool,Sat Oct 31 16:51:24 +0000 2020,0,1,0,False,0,False,
en,"Moon, PA",,,,KingCardano,Sat Oct 31 16:37:11 +0000 2020,0,1,0,False,0,False,
en,"San Diego, CA",,,,Paymency,Sat Oct 31 16:36:00 +0000 2020,0,0,0,False,0,False,
en,Arizona,,,,Willionairs,Sat Oct 31 16:35:02 +0000 2020,0,0,0,False,0,True,
en,"Atlanta, GA",,,,GenZod7,Sat Oct 31 16:26:58 +0000 2020,0,4,5,False,0,False,
en,USA - Midwest,,,,MedicaliPhone,Sat Oct 31 16:26:45 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,Artz_Pool,Sat Oct 31 16:08:43 +0000 2020,0,0,0,False,0,False,
en,Earth,,,,TheCryptoviser,Sat Oct 31 15:32:44 +0000 2020,1,0,6,False,0,False,
en,Planet Earth ,,,,TheCrypticWolf1,Sat Oct 31 15:15:51 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:46:37 +0000 2020,0,0,0,False,0,False,
in,"Moon, PA",,,,KingCardano,Sat Oct 31 14:40:58 +0000 2020,0,0,0,False,0,True,
en,USA,,,,webnowcompany,Sat Oct 31 14:16:37 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:16:37 +0000 2020,0,0,0,False,0,False,
en,"Las Vegas, NV",,,,CardanoMint,Sat Oct 31 14:13:43 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:06:41 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:06:40 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:06:39 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:06:39 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:06:38 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 14:06:37 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 13:37:35 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 13:37:33 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Sat Oct 31 12:15:22 +0000 2020,0,1,1,False,0,True,
en,"Atlanta, GA",,,,desota,Sat Oct 31 12:03:21 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 11:46:26 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 11:46:25 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Sat Oct 31 11:44:32 +0000 2020,0,2,4,False,0,False,
en,United States,,,,fintechnewshub,Sat Oct 31 11:34:00 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Sat Oct 31 11:25:45 +0000 2020,0,1,1,False,0,True,
en,USA,,,,webnowcompany,Sat Oct 31 11:16:20 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 10:55:46 +0000 2020,0,0,0,False,0,False,
en,United States,,,,TheDinarian,Sat Oct 31 10:27:16 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 08:35:03 +0000 2020,0,0,0,False,0,False,
en,"Green Bay, WI",,,,coinsultants,Sat Oct 31 07:51:23 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 07:44:26 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 07:43:35 +0000 2020,0,0,0,False,0,False,
en,Texas - USA,,,,UsNewsRank,Sat Oct 31 07:28:50 +0000 2020,0,0,0,False,0,False,
en,"Bayonne, NJ",,,,BlackStarPool1,Sat Oct 31 07:15:54 +0000 2020,0,1,1,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 07:14:33 +0000 2020,0,0,1,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 07:03:21 +0000 2020,0,0,1,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 06:14:41 +0000 2020,0,0,0,False,0,False,
en,"Houston, TX",,,,dumbwire,Sat Oct 31 06:13:33 +0000 2020,0,1,0,False,0,False,
en,"Cambridge, Massachusetts",,,,MutualKnowledge,Sat Oct 31 04:28:36 +0000 2020,0,0,1,False,0,False,
en,Orlando,,,,gin4go,Sat Oct 31 03:51:03 +0000 2020,0,0,0,False,0,False,
en,"Lowville, NY",,,,jasovr,Sat Oct 31 03:22:48 +0000 2020,0,0,0,False,0,False,
en,america,,,,americearnmoney,Sat Oct 31 03:05:02 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 02:53:51 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Sat Oct 31 02:02:36 +0000 2020,0,1,1,False,0,True,
en,USA,,,,webnowcompany,Sat Oct 31 01:53:07 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 01:30:51 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 01:30:48 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 01:30:47 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Sat Oct 31 01:30:40 +0000 2020,0,0,0,False,0,False,
en,"Bayonne, NJ",,,,BlackStarPool1,Sat Oct 31 01:20:00 +0000 2020,0,1,1,False,0,False,
en,"Orange County, California",,,,LunarCRUSH,Sat Oct 31 01:11:20 +0000 2020,0,1,1,False,0,False,
en,"Cullman, AL",,,,SingingZumbaGir,Sat Oct 31 01:09:26 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,arbitragebot,Sat Oct 31 00:30:01 +0000 2020,0,0,0,False,0,False,
en,"Brooklyn, NY",,,,thecryptorep,Sat Oct 31 00:27:01 +0000 2020,1,0,1,False,0,False,
en,United States,,,,CryptoNDaily,Fri Oct 30 23:39:22 +0000 2020,0,0,0,False,0,False,
en,United States,,,,fintechnewshub,Fri Oct 30 23:33:57 +0000 2020,0,0,0,False,0,False,
en,"Cheyenne, WY, USA",,,,onyxstakepool,Fri Oct 30 23:25:47 +0000 2020,0,0,0,False,0,False,
en,"Cheyenne, WY, USA",,,,onyxstakepool,Fri Oct 30 23:17:04 +0000 2020,0,1,1,False,0,False,
en,"Atlanta, GA",,,,desota,Fri Oct 30 22:06:32 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Fri Oct 30 22:01:23 +0000 2020,0,0,0,False,0,False,
en,Mcdermott Ohio,,,,HoymeBrandon,Fri Oct 30 21:51:10 +0000 2020,0,0,0,False,0,True,
en,San Francisco Bay Area,,,,FancyPantsXRP,Fri Oct 30 21:27:01 +0000 2020,0,0,0,False,0,False,
en,"San Francisco, CA",,,,CryptoCrunchApp,Fri Oct 30 21:19:19 +0000 2020,0,0,1,False,0,False,
en,"Chicago, IL",,,,K9KStaking,Fri Oct 30 21:13:23 +0000 2020,0,0,1,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 21:11:29 +0000 2020,0,0,0,False,0,False,
en,Philadelphia,,,,CryptoAssetMike,Fri Oct 30 20:57:28 +0000 2020,0,0,0,False,0,True,
en,"New York, USA 🌍",,,,newscryptobtc,Fri Oct 30 20:27:49 +0000 2020,0,0,0,False,0,False,
en,"California, USA",,,,CyrptoNut,Fri Oct 30 20:25:35 +0000 2020,0,0,0,False,0,True,
en,USA,,,,webnowcompany,Fri Oct 30 20:19:27 +0000 2020,0,0,0,False,0,False,
en,"Worcester, MA",,,,MaybeWorkshop,Fri Oct 30 20:09:18 +0000 2020,4,1,4,False,0,False,
en,"Bayonne, NJ",,,,BlackStarPool1,Fri Oct 30 20:07:32 +0000 2020,0,1,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 19:54:14 +0000 2020,0,0,0,False,0,False,
en,"Baltimore,  MD   (USA)",,,,carnellmcn,Fri Oct 30 19:40:40 +0000 2020,0,0,0,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Fri Oct 30 19:30:17 +0000 2020,2,1,15,False,0,False,
en,"Bedford, TX",,,,LiquidityL,Fri Oct 30 19:08:02 +0000 2020,0,0,0,False,0,False,
en,"Cincinnati, OH",,,,jasonappleton,Fri Oct 30 18:53:26 +0000 2020,0,5,4,False,0,False,
en,Terra,,,,BrunoGo06087426,Fri Oct 30 18:38:08 +0000 2020,0,0,1,False,0,True,
en,Everywhere ;) ,,,,_CryptoCurator,Fri Oct 30 18:37:04 +0000 2020,0,2,0,False,0,False,
en,Dallas Texas,,,,caneise,Fri Oct 30 18:36:59 +0000 2020,0,0,0,False,0,True,
en,USA,,,,webnowcompany,Fri Oct 30 18:31:41 +0000 2020,0,0,0,False,0,False,
en,USA,,,,MMCAnchor,Fri Oct 30 18:30:03 +0000 2020,0,0,0,False,0,False,
ca,"Los Angeles, CA",,,,Artz_Pool,Fri Oct 30 18:29:52 +0000 2020,0,0,0,False,0,False,
en,United States,,,,e_newsUS,Fri Oct 30 18:25:31 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 18:19:25 +0000 2020,0,0,0,False,0,False,
en,Pacific Northwest,,,,notmyrealemails,Fri Oct 30 18:05:38 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 17:59:19 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 17:59:18 +0000 2020,0,0,0,False,0,False,
en,United States,,,,AssetsDaily,Fri Oct 30 17:50:34 +0000 2020,1,3,3,False,0,False,
en,Everywhere ;) ,,,,_CryptoCurator,Fri Oct 30 17:50:08 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 17:20:17 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,CashTechNews,Fri Oct 30 17:10:18 +0000 2020,0,0,1,False,0,False,
en,"Beverly Hills, CA",,,,Crypto88888,Fri Oct 30 17:05:20 +0000 2020,0,0,0,False,0,False,
en,USA,,,,CoinJournals,Fri Oct 30 17:04:11 +0000 2020,0,0,0,False,0,False,
en,"Blackwood, NJ",,,,I_Will_Win_85,Fri Oct 30 16:55:09 +0000 2020,0,0,0,False,0,False,
en,USA,,,,tron_age,Fri Oct 30 16:48:44 +0000 2020,0,0,0,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Fri Oct 30 16:45:10 +0000 2020,8,10,41,False,0,False,
en,"New York, New York",,,,Cointelegraph,Fri Oct 30 16:36:02 +0000 2020,9,10,26,False,0,False,
en,"Brooklyn, NY",,,,thecryptorep,Fri Oct 30 16:07:04 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 16:00:07 +0000 2020,0,0,0,False,0,False,
en,Earth,,,,TheCryptoviser,Fri Oct 30 15:58:02 +0000 2020,0,0,1,False,0,False,
en,"Nashville, Tennessee",,,,ChrisGraff,Fri Oct 30 15:52:38 +0000 2020,1,4,1,False,0,False,
en,"Baltimore,  MD   (USA)",,,,carnellmcn,Fri Oct 30 15:45:17 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,BTCstJournal,Fri Oct 30 15:27:34 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,BTCstJournal,Fri Oct 30 15:23:53 +0000 2020,0,0,0,False,0,False,
en,"New York, New York",,,,cryptoplugnews,Fri Oct 30 15:10:55 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,GenZod7,Fri Oct 30 14:42:54 +0000 2020,0,2,5,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 14:08:15 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 13:53:08 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 13:53:06 +0000 2020,0,0,0,False,0,False,
en,"Helena, MT",,,,helenabitcoin,Fri Oct 30 13:44:38 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 13:28:50 +0000 2020,1,0,0,False,0,False,
en,"Texas, USA",,,,cmak19,Fri Oct 30 13:25:50 +0000 2020,0,0,0,False,0,True,
en,"Bayonne, NJ",,,,BlackStarPool1,Fri Oct 30 13:11:50 +0000 2020,0,1,1,False,0,False,
en,"North Palm Beach, FL",,,,BlockchainSoft,Fri Oct 30 13:08:57 +0000 2020,0,0,0,False,0,True,
en,United States,,,,emurgo_io,Fri Oct 30 13:01:29 +0000 2020,1,0,9,False,0,False,
en,"Los Angeles, United States",,,,Cryptonews7News,Fri Oct 30 12:52:32 +0000 2020,0,0,0,False,0,False,
en,,,,,_Cardano_ADA,Fri Oct 30 12:29:46 +0000 2020,1,0,12,False,0,False,
en,,,,,BittrustGlobal,Fri Oct 30 12:24:13 +0000 2020,0,0,0,False,0,False,
en,United States,,,,CryptoNewsKing,Fri Oct 30 12:20:38 +0000 2020,0,0,0,False,0,False,
en,"Kerrville, TX",,,,WWCSTX,Fri Oct 30 12:15:33 +0000 2020,0,0,0,False,0,False,
en,United States,,,,fintechnewshub,Fri Oct 30 11:33:59 +0000 2020,0,0,0,False,0,False,
en,Terra ,,,,idralma88,Fri Oct 30 11:24:51 +0000 2020,0,0,0,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Fri Oct 30 11:06:07 +0000 2020,6,1,25,False,0,False,
en,"Atlanta, GA",,,,desota,Fri Oct 30 11:02:20 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Fri Oct 30 09:14:01 +0000 2020,1,9,3,False,0,False,
en,United States,,,,TheDinarian,Fri Oct 30 08:37:42 +0000 2020,0,0,0,False,0,True,
en,USA,,,,tron_age,Fri Oct 30 07:44:22 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 06:43:41 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 06:43:35 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Oct 30 06:43:33 +0000 2020,0,0,0,False,0,False,
en,USA,,,,tron_age,Fri Oct 30 05:57:24 +0000 2020,0,0,0,False,0,False,
en,Seattle WA,,,,iampremt,Fri Oct 30 05:40:03 +0000 2020,0,0,0,False,0,True,
en,"Bayonne, NJ",,,,BlackStarPool1,Fri Oct 30 05:22:50 +0000 2020,0,0,0,False,0,False,
en,United States,,,,_C_R_Y_P_T_O,Fri Oct 30 05:04:53 +0000 2020,0,0,0,False,0,False,
en,"Madison, WI",,,,goodfreephotos,Fri Oct 30 04:10:43 +0000 2020,0,1,1,False,0,False,
en,United States,,,,cyounessi1,Fri Oct 30 03:33:49 +0000 2020,22,39,40,False,0,False,
en,"Portland, Oregon",United States,US,"[[[-122.750195, 45.382216], [-122.750195, 45.44028], [-122.642587, 45.44028], [-122.642587, 45.382216]]]",JasonThriver,Fri Oct 30 03:27:38 +0000 2020,1,1,0,False,0,False,
en,Arizona,,,,Willionairs,Fri Oct 30 02:08:29 +0000 2020,0,0,0,False,0,False,
en,"Easton, PA",United States,US,"[[[-80.519851, 39.719801], [-80.519851, 42.516072], [-74.689517, 42.516072], [-74.689517, 39.719801]]]",Cam_Marinelli,Fri Oct 30 01:52:27 +0000 2020,0,0,0,False,0,False,
en,"Santa Cruz, CA",,,,shawn_mcmurdo,Fri Oct 30 00:54:03 +0000 2020,0,0,1,False,0,False,
en,"Madison, WI",,,,goodfreephotos,Fri Oct 30 00:08:42 +0000 2020,0,3,0,False,0,False,
en,United States,,,,United_Stakes,Fri Oct 30 00:00:01 +0000 2020,4,1,2,False,0,False,
en,,,,,DMNDMINE,Thu Oct 29 23:47:20 +0000 2020,0,0,1,False,0,False,
en,United States,,,,fintechnewshub,Thu Oct 29 23:33:59 +0000 2020,0,0,0,False,0,False,
en,"Lowville, NY",,,,jasovr,Thu Oct 29 23:04:07 +0000 2020,0,0,0,False,0,False,
en,"Orlando, FL",,,,DJWarrenYoung,Thu Oct 29 22:32:32 +0000 2020,0,0,0,False,0,False,
en,"Orlando, FL",,,,DJWarrenYoung,Thu Oct 29 22:04:17 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Thu Oct 29 22:01:20 +0000 2020,0,0,0,False,0,False,
en,"Fort Lauderdale, FL",,,,teqwyse,Thu Oct 29 21:52:49 +0000 2020,0,0,0,False,0,False,
en,"Bayonne, NJ",,,,BlackStarPool1,Thu Oct 29 21:49:23 +0000 2020,1,1,1,False,0,False,
en,"Washington, D.C",,,,SpartaStakePool,Thu Oct 29 21:09:03 +0000 2020,0,0,1,False,0,True,
en,"Las Vegas, NV",,,,Kriator7,Thu Oct 29 21:00:09 +0000 2020,0,1,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:22 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:13 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:11 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:10 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:10 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:09 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:06 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:06 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:05 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:55:04 +0000 2020,0,0,0,False,0,False,
en,"Houston, TX",,,,dumbwire,Thu Oct 29 20:53:32 +0000 2020,0,0,0,False,0,False,
en,"Bayonne, NJ",,,,BlackStarPool1,Thu Oct 29 20:48:22 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Thu Oct 29 20:43:09 +0000 2020,0,2,5,False,0,True,
en,United States,,,,aztrevor,Thu Oct 29 20:30:06 +0000 2020,0,1,0,False,0,True,
en,International,,,,CryptoAltum,Thu Oct 29 20:26:12 +0000 2020,0,0,0,False,0,False,
en,USA,,,,NoCentralAuth,Thu Oct 29 20:15:26 +0000 2020,0,0,1,False,0,False,
en,"Louisiana, USA",,,,daman_1971,Thu Oct 29 20:12:02 +0000 2020,0,0,0,False,0,True,
en,"Brooklyn, NY",,,,garrygolden,Thu Oct 29 20:08:42 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 20:07:23 +0000 2020,0,0,0,False,0,False,
en,USA,,,,NoCentralAuth,Thu Oct 29 20:03:59 +0000 2020,0,0,1,False,0,False,
en,"Austin, TX.",,,,EurekaJohn1,Thu Oct 29 20:02:03 +0000 2020,0,0,0,False,0,False,
en,USA,,,,NoCentralAuth,Thu Oct 29 19:38:10 +0000 2020,0,0,0,False,0,False,
en,USA,,,,NoCentralAuth,Thu Oct 29 19:18:05 +0000 2020,1,1,4,False,0,False,
en,,,,,DMNDMINE,Thu Oct 29 18:55:56 +0000 2020,0,0,0,False,0,True,
en,"Wyoming, USA",,,,InputOutputHK,Thu Oct 29 18:51:11 +0000 2020,12,7,45,False,0,False,
en,"Houston, TX",,,,TRyanJones_MUSE,Thu Oct 29 18:48:52 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 18:47:43 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 18:47:38 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Oct 29 18:47:30 +0000 2020,0,0,0,False,0,False,
en,Mars ,,,,JoeyStakePool,Thu Oct 29 18:46:32 +0000 2020,0,1,1,False,0,False,
en,"San Diego, CA",,,,rom1_pellerin,Thu Oct 29 18:36:30 +0000 2020,1,2,8,False,0,True,
en,"Houston, TX",,,,TRyanJones_MUSE,Thu Oct 29 18:31:14 +0000 2020,0,0,0,False,0,False,
en,"Salt Lake City, Utah",,,,saltstaking,Thu Oct 29 18:28:56 +0000 2020,0,0,0,False,0,True,
